codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,titulo_ficha,url_busqueda,url_ficha,codigo_buscado,product_id,ficha_anio,imagenes_posibles,imagen_producto
30001,PRECAP,JEEP,CHEROKEE SPORT,02>…,AMBOS LADOS,52128517AA,RLC 24X1.5 LT 299mm,52128517AA,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30001,https://tiper.com.ar/web/product-info.php?brand=238&model=237&product=875,30001,,02>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562609543-56167.png,https://tiper.com.ar/web/uploads/productos/1562609543-56167.png
30002,PRECAP,JEEP,GRAND CHEROKEE,06>10.,AMBOS LADOS,Moog EV 80782,RLC 16X1.5 LT 305mm,Moog EV 80782,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30002,https://tiper.com.ar/web/product-info.php?brand=239&model=237&product=876,30002,,06>10.,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562610856-64021.png,https://tiper.com.ar/web/uploads/productos/1562610856-64021.png
30003,PRECAP,JEEP,GRAND CHEROKEE,11>…,AMBOS LADOS,68105872AA,RLC 14X1.5 LT 310mm,68105872AA,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30003,https://tiper.com.ar/web/product-info.php?brand=239&model=237&product=877,30003,,11>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562610905-14066.png,https://tiper.com.ar/web/uploads/productos/1562610905-14066.png
30003,PRECAP,JEEP,COMPASS,07>16,AMBOS LADOS,68019642AA,RLC 14X1.5 LT 310mm,68019642AA,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30003,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=878,30003,,07>16,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612043-86503.png,https://tiper.com.ar/web/uploads/productos/1562612043-86503.png
30003,PRECAP,JEEP,PATRIOT,09>…,AMBOS LADOS,68019642AA,RLC 14X1.5 LT 310mm,68019642AA,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30003,https://tiper.com.ar/web/product-info.php?brand=241&model=237&product=883,30003,,09>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612282-70742.png,https://tiper.com.ar/web/uploads/productos/1562612282-70742.png
30003,PRECAP,JEEP,CHEROKEE SPORT,06>10,AMBOS LADOS,-,RLC 14X1.5 LT 310mm,-,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30003,https://tiper.com.ar/web/product-info.php?brand=238&model=237&product=2120,30003,,06>10,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562610742-80183.png,https://tiper.com.ar/web/uploads/productos/1562610742-80183.png
30004,PRECAP,JEEP,RENEGADE,15>…,AMBOS LADOS,51967456,RLC 14X1.5 LT 315mm,51967456,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30004,https://tiper.com.ar/web/product-info.php?brand=466&model=237&product=1965,30004,,15>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1619616515-67889.jpg,https://tiper.com.ar/web/uploads/productos/1619616515-67889.jpg
30004,PRECAP,JEEP,COMPASS,17>…,AMBOS LADOS,51967456,RLC 14X1.5 LT 315mm,51967456,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30004,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=1962,30004,,17>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612067-18622.png,https://tiper.com.ar/web/uploads/productos/1562612067-18622.png
30005,PRECAP,JEEP,GRAND CHEROKEE,11>…,AMBOS LADOS,68105872AA,RLC 16X1.5 LT 238mm,68105872AA,AMBOS LADOS,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30005,https://tiper.com.ar/web/product-info.php?brand=239&model=237&product=2164,30005,,11>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562610930-80197.png,https://tiper.com.ar/web/uploads/productos/1562610930-80197.png
30030,EXTREMO DE DIRECCION,JEEP,COMPASS,17>…,DER,77 3666 99,R 14x1.5 L 135mm,77 3666 99,DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30030,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=2072,30030,,17>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611996-56113.png,https://tiper.com.ar/web/uploads/productos/1562611996-56113.png
30030,EXTREMO DE DIRECCION,JEEP,RENEGADE,15>…,DER,77 3666 99,R 14x1.5 L 135mm,77 3666 99,DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30030,https://tiper.com.ar/web/product-info.php?brand=466&model=237&product=2077,30030,,15>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611634-79515.png,https://tiper.com.ar/web/uploads/productos/1562611634-79515.png
30031,EXTREMO DE DIRECCION,JEEP,COMPASS,17>…,IZQ,77 3666 98,R 14x1.5 L 135mm,77 3666 98,IZQ,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30031,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=2071,30031,,17>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611972-31641.png,https://tiper.com.ar/web/uploads/productos/1562611972-31641.png
30031,EXTREMO DE DIRECCION,JEEP,RENEGADE,15>…,IZQ,77 3666 98,R 14x1.5 L 135mm,77 3666 98,IZQ,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30031,https://tiper.com.ar/web/product-info.php?brand=466&model=237&product=2076,30031,,15>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611507-96144.png,https://tiper.com.ar/web/uploads/productos/1562611507-96144.png
30040,ROTULA DE SUSPENSION,JEEP,COMPASS,17>…,INF DER IZQ,51945321,- Ø19mm,51945321,INF DER IZQ,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30040,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=1964,30040,,17>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612090-89077.png,https://tiper.com.ar/web/uploads/productos/1562612090-89077.png
30040,ROTULA DE SUSPENSION,JEEP,RENEGADE,15>…,INF DER IZQ,51945321,- Ø19mm,51945321,INF DER IZQ,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30040,https://tiper.com.ar/web/product-info.php?brand=466&model=237&product=1967,30040,,15>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611727-69277.png,https://tiper.com.ar/web/uploads/productos/1562611727-69277.png
30041,ROTULA DE SUSPENSION,JEEP,COMPASS,07>16,INF Ø44.8,-,- Ø44.5mm,-,INF Ø44.8,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30041,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=2118,30041,,07>16,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612110-89387.png,https://tiper.com.ar/web/uploads/productos/1562612110-89387.png
30042,ROTULA DE SUSPENSION,JEEP,COMPASS,07>16,INF Ø40,K500063,- Ø40mm,K500063,INF Ø40,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30042,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=2119,30042,,07>16,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612135-50506.png,https://tiper.com.ar/web/uploads/productos/1562612135-50506.png
30050,BIELETA,JEEP,COMPASS,07>16,TRAS DER,5174245AD,R 10X1.5 EC 80mm,5174245AD,TRAS DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30050,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=879,30050,,07>16,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611752-28216.png,https://tiper.com.ar/web/uploads/productos/1562611752-28216.png
30050,BIELETA,JEEP,PATRIOT,06>..,TRAS DER,0517 4185 AB,R 10X1.5 EC 80mm,0517 4185 AB,TRAS DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30050,https://tiper.com.ar/web/product-info.php?brand=241&model=237&product=885,30050,,06>..,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612201-13442.png,https://tiper.com.ar/web/uploads/productos/1562612201-13442.png
30051,BIELETA,JEEP,COMPASS,07>16,TRAS IZQ,5174245AD,R12X1.5 EC 290mm,5174245AD,TRAS IZQ,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30051,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=880,30051,,07>16,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611773-28423.png,https://tiper.com.ar/web/uploads/productos/1562611773-28423.png
30051,BIELETA,JEEP,PATRIOT,10>…,TRAS IZQ,0517 4185 AB,,0517 4185 AB,TRAS IZQ,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30051,https://tiper.com.ar/web/product-info.php?brand=241&model=237&product=886,30051,,10>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/nophoto.jpg | https://tiper.com.ar/web/pics/tiper.png,
30051,BIELETA DE SUSPENSION,JEEP,RENEGADE,15>…,DEL IZQ DER,51939949,R12X1.5 EC 290mm,51939949,DEL IZQ DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30051,https://tiper.com.ar/web/product-info.php?brand=466&model=237&product=2073,30051,,15>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611359-32508.png,https://tiper.com.ar/web/uploads/productos/1562611359-32508.png
30052,BIELETA,JEEP,COMPASS,07>16,DEL IZQ DER,5174185 AC,R 10X1.5 EC 295mm,5174185 AC,DEL IZQ DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30052,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=881,30052,,07>16,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611813-73633.png,https://tiper.com.ar/web/uploads/productos/1562611813-73633.png
30052,BIELETA,JEEP,PATRIOT,06>…,DEL IZQ DER,5174185 AB,R 10X1.5 EC 295mm,5174185 AB,DEL IZQ DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30052,https://tiper.com.ar/web/product-info.php?brand=241&model=237&product=884,30052,,06>…,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562612168-74210.png,https://tiper.com.ar/web/uploads/productos/1562612168-74210.png
30053,EXTREMO DE DIRECCION,JEEP,COMPASS,07>16,IZQ DER,5 066 373 AB,R 14X1.5 L 125mm,5 066 373 AB,IZQ DER,Catálogo Electrónico,https://tiper.com.ar/web/products.php?code=30053,https://tiper.com.ar/web/product-info.php?brand=240&model=237&product=882,30053,,07>16,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1562611925-90786.png,https://tiper.com.ar/web/uploads/productos/1562611925-90786.png
