codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente
5872,BUJE DE PARRILLA,ALFA ROMEO,145,,"DEL | central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea | buje parrilla delantera central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea",7601064,,7601064,"BUJE DE PARRILLA | DEL | buje parrilla delantera central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea",https://www.tamarit.com.ar/image/productos/995872.jpg,https://www.tamarit.com.ar/image/productos/995872.jpg,VTH
5871,BUJE DE PARRILLA,ALFA ROMEO,146,,"DEL | central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea | buje parrilla delantera central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea",46423823,,46423823,"BUJE DE PARRILLA | DEL | buje parrilla delantera central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea",https://www.tamarit.com.ar/image/productos/995871.jpg,https://www.tamarit.com.ar/image/productos/995871.jpg,VTH
5871,BUJE DE PARRILLA,ALFA ROMEO,155,,"DEL | central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea | buje parrilla delantera central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea",46423823,,46423823,"BUJE DE PARRILLA | DEL | buje parrilla delantera central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea",https://www.tamarit.com.ar/image/productos/995871.jpg,https://www.tamarit.com.ar/image/productos/995871.jpg,VTH
5872,BUJE DE PARRILLA,ALFA ROMEO,155,,"DEL | central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea | buje parrilla delantera central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea",7601064,,7601064,"BUJE DE PARRILLA | DEL | buje parrilla delantera central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea",https://www.tamarit.com.ar/image/productos/995872.jpg,https://www.tamarit.com.ar/image/productos/995872.jpg,VTH
5871,BUJE DE PARRILLA,ALFA ROMEO,164,,"DEL | central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea | buje parrilla delantera central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea",46423823,,46423823,"BUJE DE PARRILLA | DEL | buje parrilla delantera central diam 20,9mm fiat tipo1.6 y 2.0/fiat bravo/alfa145/146/155/164/marea",https://www.tamarit.com.ar/image/productos/995871.jpg,https://www.tamarit.com.ar/image/productos/995871.jpg,VTH
5872,BUJE DE PARRILLA,ALFA ROMEO,164,,"DEL | central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea | buje parrilla delantera central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea",7601064,,7601064,"BUJE DE PARRILLA | DEL | buje parrilla delantera central diam 19,9mm fiat tipo/fiat bravo/dedra/alfa145/155/164/marea",https://www.tamarit.com.ar/image/productos/995872.jpg,https://www.tamarit.com.ar/image/productos/995872.jpg,VTH
7807,BUJE DE PARRILLA,ALFA ROMEO,MITO,,DEL | suspension fiat qubo / alfa romeo mito parte . | buje de parrilla suspension delantera fiat qubo / alfa romeo mito parte trasera.,51811978,,51811978,BUJE DE PARRILLA | DEL | buje de parrilla suspension delantera fiat qubo / alfa romeo mito parte trasera.,https://www.tamarit.com.ar/image/productos/997807.jpg,https://www.tamarit.com.ar/image/productos/997807.jpg,VTH
7808,BUJE DE PARRILLA,ALFA ROMEO,MITO,,DEL | fiat qubo / alfa romeo mito - parte | buje de parrilla delantera fiat qubo / alfa romeo mito - parte delantera,51811977,,51811977,BUJE DE PARRILLA | DEL | buje de parrilla delantera fiat qubo / alfa romeo mito - parte delantera,https://www.tamarit.com.ar/image/productos/997808.jpg,https://www.tamarit.com.ar/image/productos/997808.jpg,VTH
7809,BUJE DE BARRA ESTABILIZADORA,ALFA ROMEO,MITO,,DEL | fiat qubo - linea / alfa romeo mito | buje de barra estabilizadora delantera fiat qubo - linea / alfa romeo mito,51785488,,51785488,BUJE DE BARRA ESTABILIZADORA | DEL | buje de barra estabilizadora delantera fiat qubo - linea / alfa romeo mito,https://www.tamarit.com.ar/image/productos/997809.jpg,https://www.tamarit.com.ar/image/productos/997809.jpg,VTH
8863,CAZOLETA,ALFA ROMEO,MITO,,"DEL | suspension fiat 500 , alfa romeo mito | cazoleta suspension delantera fiat 500 , alfa romeo mito",68073018AA,,68073018AA,"CAZOLETA | DEL | cazoleta suspension delantera fiat 500 , alfa romeo mito",https://www.tamarit.com.ar/image/productos/998863.jpg,https://www.tamarit.com.ar/image/productos/998863.jpg,VTH
9034,BUJE,AUDI,A1,,TRAS | tensor superior. parte interna vw vento | buje tensor trasero superior. parte interna vw vento,1K0505279A,,1K0505279A,BUJE | TRAS | buje tensor trasero superior. parte interna vw vento,https://www.tamarit.com.ar/image/productos/999034.jpg,https://www.tamarit.com.ar/image/productos/999034.jpg,VTH
9035,BUJE,AUDI,A1,,DEL | porta maza parte vw vento | buje porta maza trasera parte delantera vw vento,1K0505541B,,1K0505541B,BUJE | DEL | buje porta maza trasera parte delantera vw vento,https://www.tamarit.com.ar/image/productos/999035.jpg,https://www.tamarit.com.ar/image/productos/999035.jpg,VTH
9036,BUJE,AUDI,A1,,TRAS | tensor inferior vw vento | buje tensor inferior trasero vw vento,1K0505543A,,1K0505543A,BUJE | TRAS | buje tensor inferior trasero vw vento,https://www.tamarit.com.ar/image/productos/999036.jpg,https://www.tamarit.com.ar/image/productos/999036.jpg,VTH
9037,BUJE,AUDI,A1,,TRAS | porta maza parte vw vento | buje porta maza trasera parte trasera vw vento,1K0505553,,1K0505553,BUJE | TRAS | buje porta maza trasera parte trasera vw vento,https://www.tamarit.com.ar/image/productos/999037.jpg,https://www.tamarit.com.ar/image/productos/999037.jpg,VTH
9038,BUJE DE PARRILLA,AUDI,A1,,TRAS | inferior vw vento | buje de parrilla inferior trasera vw vento,1K0505171B,,1K0505171B,BUJE DE PARRILLA | TRAS | buje de parrilla inferior trasera vw vento,https://www.tamarit.com.ar/image/productos/999038.jpg,https://www.tamarit.com.ar/image/productos/999038.jpg,VTH
9271,TENSOR,AUDI,A1,2011 2014,motor audi a1 2011/2014 motor 1.4 l | tensor motor audi a1 2011/2014 motor 1.4 l,6Q0199851AP,,6Q0199851AP,TENSOR | tensor motor audi a1 2011/2014 motor 1.4 l,https://www.tamarit.com.ar/image/productos/999271.jpg,https://www.tamarit.com.ar/image/productos/999271.jpg,VTH
1252,BIELETA,AUDI,A3,1997 1999 2000 2001 2003 2005,DEL | tensora vw golf 99/2001 bora 1999/2005 new beetle 1999/2001 / audi a3 1997/2003 / seat leon 2000/2001 toledo 1999/2001 | bieleta tensora delantera vw golf 99/2001 bora 1999/2005 new beetle 1999/2001 / audi a3 1997/2003 / seat leon 2000/2001 toledo 1999/2001,1J0411315C,,1J0411315C,BIELETA | DEL | bieleta tensora delantera vw golf 99/2001 bora 1999/2005 new beetle 1999/2001 / audi a3 1997/2003 / seat leon 2000/2001 toledo 1999/2001,https://www.tamarit.com.ar/image/productos/991252.jpg,https://www.tamarit.com.ar/image/productos/991252.jpg,VTH
2384,TOPE DE AMORTIGUADOR,AUDI,A3,1995 1997 1998 2000,DEL | vw golf glx/glm gl - ../1998 - audi a3 - 1997/2000 - a4 1995/2000 | tope de amortiguador delantero vw golf glx/glm gl - ../1998 - audi a3 - 1997/2000 - a4 1995/2000,1H0412303B,,1H0412303B,TOPE DE AMORTIGUADOR | DEL | tope de amortiguador delantero vw golf glx/glm gl - ../1998 - audi a3 - 1997/2000 - a4 1995/2000,https://www.tamarit.com.ar/image/productos/992384.jpg,https://www.tamarit.com.ar/image/productos/992384.jpg,VTH
2392,TOPE DE AMORTIGUADOR,AUDI,A3,1999,TRAS | vw golf 1999/.. - audi a3 - a4 1999/.. | tope de amortiguador trasero vw golf 1999/.. - audi a3 - a4 1999/..,1J0512131,,1J0512131,TOPE DE AMORTIGUADOR | TRAS | tope de amortiguador trasero vw golf 1999/.. - audi a3 - a4 1999/..,https://www.tamarit.com.ar/image/productos/992392.jpg,https://www.tamarit.com.ar/image/productos/992392.jpg,VTH
2398,TOPE DE AMORTIGUADOR,AUDI,A3,1999 2005 2006,TRAS | vw golf 1999/2006 bora 1999/2005 new beetle 1999/.. | tope de amortiguador trasero vw golf 1999/2006 bora 1999/2005 new beetle 1999/..,1J0512131B,,1J0512131B,TOPE DE AMORTIGUADOR | TRAS | tope de amortiguador trasero vw golf 1999/2006 bora 1999/2005 new beetle 1999/..,https://www.tamarit.com.ar/image/productos/992398.jpg,https://www.tamarit.com.ar/image/productos/992398.jpg,VTH
2399,TOPE DE AMORTIGUADOR,AUDI,A3,2001,DEL | vw golf 2001/.. audi a3 2001/.. | tope de amortiguador delantero vw golf 2001/.. audi a3 2001/..,1J0412303,,1J0412303,TOPE DE AMORTIGUADOR | DEL | tope de amortiguador delantero vw golf 2001/.. audi a3 2001/..,https://www.tamarit.com.ar/image/productos/992399.jpg,https://www.tamarit.com.ar/image/productos/992399.jpg,VTH
4000,CONJUNTO FUELLE Y TOPE,AUDI,A3,,DEL | audi a3 - a4 | conjunto fuelle y tope delantero audi a3 - a4,8400,,8400,CONJUNTO FUELLE Y TOPE | DEL | conjunto fuelle y tope delantero audi a3 - a4,https://www.tamarit.com.ar/image/productos/994000.jpg,https://www.tamarit.com.ar/image/productos/994000.jpg,VTH
5473,BUJE DE PARRILLA,AUDI,A3,2014 2016,susp. golf/polo/bora/new beetle/caddy/polo-2016 / voyage / virtus / a3 / cordoba / ibiza / trend / up-2014 | buje parrilla susp. golf/polo/bora/new beetle/caddy/polo-2016 / voyage / virtus / a3 / cordoba / ibiza / trend / up-2014,357407182,,357407182,BUJE DE PARRILLA | buje parrilla susp. golf/polo/bora/new beetle/caddy/polo-2016 / voyage / virtus / a3 / cordoba / ibiza / trend / up-2014,https://www.tamarit.com.ar/image/productos/995473.jpg,https://www.tamarit.com.ar/image/productos/995473.jpg,VTH
5474,BUJE DE PARRILLA,AUDI,A3,2014 2016,golf/bora / trend/new beetle up-2014 /polo-2016 / voyage / audi a3 diam. 12 mm | buje parrilla golf/bora / trend/new beetle up-2014 /polo-2016 / voyage / audi a3 diam. 12 mm,1J0407181,12,1J0407181,BUJE DE PARRILLA | buje parrilla golf/bora / trend/new beetle up-2014 /polo-2016 / voyage / audi a3 diam. 12 mm,https://www.tamarit.com.ar/image/productos/995474-12.jpg,https://www.tamarit.com.ar/image/productos/995474-12.jpg,VTH
5490,CAZOLETA,AUDI,A3,2016 2018,suspension golf 4 /new beetle - a3 - trend - bora 99/...- voyage - up - polo-2016 virtus polo-2018 | cazoleta suspension golf 4 /new beetle - a3 - trend - bora 99/...- voyage - up - polo-2016 virtus polo-2018,1J0412331C,,1J0412331C,CAZOLETA | cazoleta suspension golf 4 /new beetle - a3 - trend - bora 99/...- voyage - up - polo-2016 virtus polo-2018,https://www.tamarit.com.ar/image/productos/995490.jpg,https://www.tamarit.com.ar/image/productos/995490.jpg,VTH
5494,BUJE DE BARRA ESTABILIZADORA,AUDI,A3,,il. del. golf 4/ 21mm | buje barra estabil. del. golf 4/ 21mm,1J0411314C,,1J0411314C,BUJE DE BARRA ESTABILIZADORA | buje barra estabil. del. golf 4/ 21mm,https://www.tamarit.com.ar/image/productos/995494.jpg,https://www.tamarit.com.ar/image/productos/995494.jpg,VTH
5496,BUJE,AUDI,A3,,TRAS | brazo golf serie 2/new beetle/bora /polo/spacefox/a3 ext. nylon / interior alumin | buje brazo trasero golf serie 2/new beetle/bora /polo/spacefox/a3 ext. nylon / interior alumin,1J0501541C,,1J0501541C,BUJE | TRAS | buje brazo trasero golf serie 2/new beetle/bora /polo/spacefox/a3 ext. nylon / interior alumin,https://www.tamarit.com.ar/image/productos/995496.jpg,https://www.tamarit.com.ar/image/productos/995496.jpg,VTH
8200,JUEGO,AUDI,A3,1999 2003,de bujes vw bora 2003/..audi a3 1999/..golf 1999/..(6 piezas) 5473x2 + 5474x2 + 8416x2 barra 23mm. | juego de bujes vw bora 2003/..audi a3 1999/..golf 1999/..(6 piezas) 5473x2 + 5474x2 + 8416x2 barra 23mm.,C-1,155,C-1,JUEGO | juego de bujes vw bora 2003/..audi a3 1999/..golf 1999/..(6 piezas) 5473x2 + 5474x2 + 8416x2 barra 23mm.,https://www.tamarit.com.ar/image/productos/998200-155.jpg,https://www.tamarit.com.ar/image/productos/998200-155.jpg,VTH
8245,JUEGO,AUDI,A3,1999 2003,de bujes golf 99/..bora 2003/..audi a3 1999/.. (6 piezas) 5473x2 + 5474-12x2 + 5494x2 barra 21 mm. | juego de bujes golf 99/..bora 2003/..audi a3 1999/.. (6 piezas) 5473x2 + 5474-12x2 + 5494x2 barra 21 mm.,C-1,,C-1,JUEGO | juego de bujes golf 99/..bora 2003/..audi a3 1999/.. (6 piezas) 5473x2 + 5474-12x2 + 5494x2 barra 21 mm.,https://www.tamarit.com.ar/image/productos/998245.jpg,https://www.tamarit.com.ar/image/productos/998245.jpg,VTH
8400,FUELLE,AUDI,A3,,DEL | amortiguador golf/passat/a3/new beetle/bora/fox/trend | fuelle amortiguador delantero golf/passat/a3/new beetle/bora/fox/trend,357413175A,,357413175A,FUELLE | DEL | fuelle amortiguador delantero golf/passat/a3/new beetle/bora/fox/trend,https://www.tamarit.com.ar/image/productos/998400.jpg,https://www.tamarit.com.ar/image/productos/998400.jpg,VTH
8411,BUJE DE PARRILLA,AUDI,A3,,del. parte central (1 tubo) vento - tiguan-- passat-cc passat-4motion / audi a3 l/n | buje parrilla del. parte central (1 tubo) vento - tiguan-- passat-cc passat-4motion / audi a3 l/n,1K0407182,,1K0407182,BUJE DE PARRILLA | buje parrilla del. parte central (1 tubo) vento - tiguan-- passat-cc passat-4motion / audi a3 l/n,https://www.tamarit.com.ar/image/productos/998411.jpg,https://www.tamarit.com.ar/image/productos/998411.jpg,VTH
8415,BUJE DE BARRA ESTABILIZADORA,AUDI,A3,,DEL | . dia 19-barra 21 golf 4/audi a3 /golf my08 | buje barra estab.delantera dia 19-barra 21 golf 4/audi a3 /golf my08,1J0411314R,,1J0411314R,BUJE DE BARRA ESTABILIZADORA | DEL | buje barra estab.delantera dia 19-barra 21 golf 4/audi a3 /golf my08,https://www.tamarit.com.ar/image/productos/998415.jpg,https://www.tamarit.com.ar/image/productos/998415.jpg,VTH
8416,BUJE DE BARRA ESTABILIZADORA,AUDI,A3,,DEL | . diam 21mm-barra 23 golf 4/bora m08/new beetle/golf my08 | buje barra estab. delantera diam 21mm-barra 23 golf 4/bora m08/new beetle/golf my08,1J0411314T,,1J0411314T,BUJE DE BARRA ESTABILIZADORA | DEL | buje barra estab. delantera diam 21mm-barra 23 golf 4/bora m08/new beetle/golf my08,https://www.tamarit.com.ar/image/productos/998416.jpg,https://www.tamarit.com.ar/image/productos/998416.jpg,VTH
8423,BUJE DE PARRILLA,AUDI,A3,2014,TRAS | del.parte diam 13 (aluminio) audi/vw a-3/golf/new beetle/up-2014 | buje parrilla del.parte trasera diam 13 (aluminio) audi/vw a-3/golf/new beetle/up-2014 /,1JO407181,,1JO407181,BUJE DE PARRILLA | TRAS | buje parrilla del.parte trasera diam 13 (aluminio) audi/vw a-3/golf/new beetle/up-2014 /,https://www.tamarit.com.ar/image/productos/998423.jpg,https://www.tamarit.com.ar/image/productos/998423.jpg,VTH
8426,BUJE,AUDI,A3,,de cuadro de motor audi a3/golf/new beetle | buje de cuadro de motor audi a3/golf/new beetle,1JO199429,,1JO199429,BUJE | buje de cuadro de motor audi a3/golf/new beetle,https://www.tamarit.com.ar/image/productos/998426.jpg,https://www.tamarit.com.ar/image/productos/998426.jpg,VTH
8427,CAZOLETA,AUDI,A3,,TRAS | amortiguador audi a3/golf/spacefox/fox/bora/polo | cazoleta amortiguador trasera audi a3/golf/spacefox/fox/bora/polo,1JO513353C,,1JO513353C,CAZOLETA | TRAS | cazoleta amortiguador trasera audi a3/golf/spacefox/fox/bora/polo,https://www.tamarit.com.ar/image/productos/998427.jpg,https://www.tamarit.com.ar/image/productos/998427.jpg,VTH
8431,SOPORTE MOTOR,AUDI,A3,,derecho vw a3/golf 4 | soporte motor derecho vw a3/golf 4,1J0199262BF,,1J0199262BF,SOPORTE MOTOR | soporte motor derecho vw a3/golf 4,https://www.tamarit.com.ar/image/productos/998431.jpg,https://www.tamarit.com.ar/image/productos/998431.jpg,VTH
8433,SOPORTE MOTOR,AUDI,A3,,izquierdo lado caja a3/bora/golf4 | soporte motor izquierdo lado caja a3/bora/golf4,1J0199555AJ,,1J0199555AJ,SOPORTE MOTOR | soporte motor izquierdo lado caja a3/bora/golf4,https://www.tamarit.com.ar/image/productos/998433.jpg,https://www.tamarit.com.ar/image/productos/998433.jpg,VTH
8434,TENSOR,AUDI,A3,,motor a3/bora/golf4 | tensor motor a3/bora/golf4,1J0199851AA,,1J0199851AA,TENSOR | tensor motor a3/bora/golf4,https://www.tamarit.com.ar/image/productos/998434.jpg,https://www.tamarit.com.ar/image/productos/998434.jpg,VTH
8435,CAZOLETA,AUDI,A3,2006,DEL | amortiguador vento 2006/.. - tiguan- passat4motion-passat-cc / audi a3 - tt - q3 (zincado blanco). | cazoleta amortiguador delantera vento 2006/.. - tiguan- passat4motion-passat-cc / audi a3 - tt - q3 (zincado blanco).,1K0412331B,,1K0412331B,CAZOLETA | DEL | cazoleta amortiguador delantera vento 2006/.. - tiguan- passat4motion-passat-cc / audi a3 - tt - q3 (zincado blanco).,https://www.tamarit.com.ar/image/productos/998435.jpg,https://www.tamarit.com.ar/image/productos/998435.jpg,VTH
8436,BUJE DE PARRILLA,AUDI,A3,,reforma buje parrilla golf/bora/audi a3/trend/new beetle / voyage diam. 12 mm ( zincado amarillo) | reforma buje parrilla golf/bora/audi a3/trend/new beetle / voyage diam. 12 mm ( zincado amarillo),1J0407181R,,1J0407181R,BUJE DE PARRILLA | reforma buje parrilla golf/bora/audi a3/trend/new beetle / voyage diam. 12 mm ( zincado amarillo),https://www.tamarit.com.ar/image/productos/998436.jpg,https://www.tamarit.com.ar/image/productos/998436.jpg,VTH
8448,SOPORTE,AUDI,A3,2006 2008,TRAS | motor vw vento 2006/2008 | soporte trasero motor vw vento 2006/2008,1K0199867AK,,1K0199867AK,SOPORTE | TRAS | soporte trasero motor vw vento 2006/2008,https://www.tamarit.com.ar/image/productos/998448.jpg,https://www.tamarit.com.ar/image/productos/998448.jpg,VTH
8449,SOPORTE,AUDI,A3,,TRAS | motor vw vento | soporte trasero motor vw vento,1K0199868AK,,1K0199868AK,SOPORTE | TRAS | soporte trasero motor vw vento,https://www.tamarit.com.ar/image/productos/998449.jpg,https://www.tamarit.com.ar/image/productos/998449.jpg,VTH
8810,BUJE DE PARRILLA,AUDI,A3,2011,DEL | vento-2011/.. new-beetle tiguan / a3 q3 / leon altea | buje parrilla delantera vento-2011/.. new-beetle tiguan / a3 q3 / leon altea,1K0407183G,,1K0407183G,BUJE DE PARRILLA | DEL | buje parrilla delantera vento-2011/.. new-beetle tiguan / a3 q3 / leon altea,https://www.tamarit.com.ar/image/productos/998810.jpg,https://www.tamarit.com.ar/image/productos/998810.jpg,VTH
8916,BUJE DE BARRA ESTABILIZADORA,AUDI,A3,,"TRAS | 327AR buje barra estabilizadora vw cc 12/16 - golf 12/13 passat 06/16 scirocco 09/14 tiguan 08/16 / audi a3 04/13 . diam 17.8 mm, (para barra de diam 20.7 mm) | 327AR buje barra estabilizadora trasera vw cc 12/16 - golf 12/13 passat 06/16 scirocco 09/14 tiguan 08/16 / audi a3 04/13 . diam 17.8 mm, (para barra de diam 20.7 mm)",1K0,21,1K0,"BUJE DE BARRA ESTABILIZADORA | TRAS | 327AR buje barra estabilizadora trasera vw cc 12/16 - golf 12/13 passat 06/16 scirocco 09/14 tiguan 08/16 / audi a3 04/13 . diam 17.8 mm, (para barra de diam 20.7 mm)",https://www.tamarit.com.ar/image/productos/998916-21.jpg,https://www.tamarit.com.ar/image/productos/998916-21.jpg,VTH
9034,BUJE,AUDI,A3,,TRAS | tensor superior. parte interna vw vento | buje tensor trasero superior. parte interna vw vento,1K0505279A,,1K0505279A,BUJE | TRAS | buje tensor trasero superior. parte interna vw vento,https://www.tamarit.com.ar/image/productos/999034.jpg,https://www.tamarit.com.ar/image/productos/999034.jpg,VTH
9035,BUJE,AUDI,A3,,DEL | porta maza parte vw vento | buje porta maza trasera parte delantera vw vento,1K0505541B,,1K0505541B,BUJE | DEL | buje porta maza trasera parte delantera vw vento,https://www.tamarit.com.ar/image/productos/999035.jpg,https://www.tamarit.com.ar/image/productos/999035.jpg,VTH
9036,BUJE,AUDI,A3,,TRAS | tensor inferior vw vento | buje tensor inferior trasero vw vento,1K0505543A,,1K0505543A,BUJE | TRAS | buje tensor inferior trasero vw vento,https://www.tamarit.com.ar/image/productos/999036.jpg,https://www.tamarit.com.ar/image/productos/999036.jpg,VTH
9037,BUJE,AUDI,A3,,TRAS | porta maza parte vw vento | buje porta maza trasera parte trasera vw vento,1K0505553,,1K0505553,BUJE | TRAS | buje porta maza trasera parte trasera vw vento,https://www.tamarit.com.ar/image/productos/999037.jpg,https://www.tamarit.com.ar/image/productos/999037.jpg,VTH
9038,BUJE DE PARRILLA,AUDI,A3,,TRAS | inferior vw vento | buje de parrilla inferior trasera vw vento,1K0505171B,,1K0505171B,BUJE DE PARRILLA | TRAS | buje de parrilla inferior trasera vw vento,https://www.tamarit.com.ar/image/productos/999038.jpg,https://www.tamarit.com.ar/image/productos/999038.jpg,VTH
9094,CAZOLETA,AUDI,A3,2013 2015 2017,amort. del. nvo golf 14/.. golf-2015/2017 audi a3 -s3-2013/.. | cazoleta amort. del. nvo golf 14/.. golf-2015/2017 audi a3 -s3-2013/..,5Q0412331D,,5Q0412331D,CAZOLETA | cazoleta amort. del. nvo golf 14/.. golf-2015/2017 audi a3 -s3-2013/..,https://www.tamarit.com.ar/image/productos/999094.jpg,https://www.tamarit.com.ar/image/productos/999094.jpg,VTH
9209,CAZOLETA,AUDI,A3,2007 2008,TRAS | amortiguador audi a3 / vw tiguan-2007/2008 scirocco | cazoleta amortiguador trasero audi a3 / vw tiguan-2007/2008 scirocco,1K0513353G,,1K0513353G,CAZOLETA | TRAS | cazoleta amortiguador trasero audi a3 / vw tiguan-2007/2008 scirocco,https://www.tamarit.com.ar/image/productos/999209.jpg,https://www.tamarit.com.ar/image/productos/999209.jpg,VTH
9243,CAZOLETA,AUDI,A3,2012 2018,TRAS | suspension vw golf2014/.. polo 2018/.. virtus 2018/.. tiguan-2018/.. audi a3 2012/.. | cazoleta suspension trasera vw golf2014/.. polo 2018/.. virtus 2018/.. tiguan-2018/.. audi a3 2012/..,5Q0513353H,,5Q0513353H,CAZOLETA | TRAS | cazoleta suspension trasera vw golf2014/.. polo 2018/.. virtus 2018/.. tiguan-2018/.. audi a3 2012/..,https://www.tamarit.com.ar/image/productos/999243.jpg,https://www.tamarit.com.ar/image/productos/999243.jpg,VTH
9285,BUJE EJE TRASERO,AUDI,A3,2012 2014 2018,TRAS | buje eje audi a3 2012/.. vw golf 2014/.. polo 2018/.. virtus 2018/.. t-cross 2018/.. | buje eje trasero audi a3 2012/.. vw golf 2014/.. polo 2018/.. virtus 2018/.. t-cross 2018/..,5Q0501541C,,5Q0501541C,BUJE EJE TRASERO | TRAS | buje eje trasero audi a3 2012/.. vw golf 2014/.. polo 2018/.. virtus 2018/.. t-cross 2018/..,https://www.tamarit.com.ar/image/productos/999285.jpg,https://www.tamarit.com.ar/image/productos/999285.jpg,VTH
1287,BIELETA,AUDI,A4,2008 2009 2010 2011 2014 2016,DEL | tensora suspension audi a4 2008/2016 / a5 2010/2016 / a6 2011/2014 / a7 2011/2014 / q5 2009/2016 | bieleta tensora suspension delantera audi a4 2008/2016 / a5 2010/2016 / a6 2011/2014 / a7 2011/2014 / q5 2009/2016,8K0411317D,,8K0411317D,BIELETA | DEL | bieleta tensora suspension delantera audi a4 2008/2016 / a5 2010/2016 / a6 2011/2014 / a7 2011/2014 / q5 2009/2016,https://www.tamarit.com.ar/image/productos/991287.jpg,https://www.tamarit.com.ar/image/productos/991287.jpg,VTH
2384,TOPE DE AMORTIGUADOR,AUDI,A4,1995 1997 1998 2000,DEL | vw golf glx/glm gl - ../1998 - audi a3 - 1997/2000 - a4 1995/2000 | tope de amortiguador delantero vw golf glx/glm gl - ../1998 - audi a3 - 1997/2000 - a4 1995/2000,1H0412303B,,1H0412303B,TOPE DE AMORTIGUADOR | DEL | tope de amortiguador delantero vw golf glx/glm gl - ../1998 - audi a3 - 1997/2000 - a4 1995/2000,https://www.tamarit.com.ar/image/productos/992384.jpg,https://www.tamarit.com.ar/image/productos/992384.jpg,VTH
2392,TOPE DE AMORTIGUADOR,AUDI,A4,1999,TRAS | vw golf 1999/.. - audi a3 - a4 1999/.. | tope de amortiguador trasero vw golf 1999/.. - audi a3 - a4 1999/..,1J0512131,,1J0512131,TOPE DE AMORTIGUADOR | TRAS | tope de amortiguador trasero vw golf 1999/.. - audi a3 - a4 1999/..,https://www.tamarit.com.ar/image/productos/992392.jpg,https://www.tamarit.com.ar/image/productos/992392.jpg,VTH
2398,TOPE DE AMORTIGUADOR,AUDI,A4,1999 2005 2006,TRAS | vw golf 1999/2006 bora 1999/2005 new beetle 1999/.. | tope de amortiguador trasero vw golf 1999/2006 bora 1999/2005 new beetle 1999/..,1J0512131B,,1J0512131B,TOPE DE AMORTIGUADOR | TRAS | tope de amortiguador trasero vw golf 1999/2006 bora 1999/2005 new beetle 1999/..,https://www.tamarit.com.ar/image/productos/992398.jpg,https://www.tamarit.com.ar/image/productos/992398.jpg,VTH
2399,TOPE DE AMORTIGUADOR,AUDI,A4,2001,DEL | vw golf 2001/.. audi a3 2001/.. | tope de amortiguador delantero vw golf 2001/.. audi a3 2001/..,1J0412303,,1J0412303,TOPE DE AMORTIGUADOR | DEL | tope de amortiguador delantero vw golf 2001/.. audi a3 2001/..,https://www.tamarit.com.ar/image/productos/992399.jpg,https://www.tamarit.com.ar/image/productos/992399.jpg,VTH
4000,CONJUNTO FUELLE Y TOPE,AUDI,A4,,DEL | audi a3 - a4 | conjunto fuelle y tope delantero audi a3 - a4,8400,,8400,CONJUNTO FUELLE Y TOPE | DEL | conjunto fuelle y tope delantero audi a3 - a4,https://www.tamarit.com.ar/image/productos/994000.jpg,https://www.tamarit.com.ar/image/productos/994000.jpg,VTH
9168,SOPORTE MOTOR,AUDI,A4,2012 2013 2016,hidraulico izquierdo audi a4 2013/2016/ a5 2012/2016 | soporte motor hidraulico izquierdo audi a4 2013/2016/ a5 2012/2016,8R0199381G,,8R0199381G,SOPORTE MOTOR | soporte motor hidraulico izquierdo audi a4 2013/2016/ a5 2012/2016,https://www.tamarit.com.ar/image/productos/999168.jpg,https://www.tamarit.com.ar/image/productos/999168.jpg,VTH
9172,BUJE,AUDI,A4,,DEL | bieleta audi a4 / a5 / q5. | buje bieleta delantera audi a4 / a5 / q5.,8K0407183D,,8K0407183D,BUJE | DEL | buje bieleta delantera audi a4 / a5 / q5.,https://www.tamarit.com.ar/image/productos/999172.jpg,https://www.tamarit.com.ar/image/productos/999172.jpg,VTH
