codigo,producto,ficha_anio,ficha_info,ficha_oem,ficha_medidas,titulo_ficha,product_id,url_ficha,imagenes_posibles,imagen_producto
41085,EXTREMO DE DIRECCION,97>…,IZQ,6K0422 811,R 14X1.5 L 93mm,Catálogo Electrónico,1378,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1378,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569428012-21204.png,https://tiper.com.ar/web/uploads/productos/1569428012-21204.png
41086,EXTREMO DE DIRECCION,97>…,DER,6K0422 812,R 14X1.5 L 93mm,Catálogo Electrónico,1379,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1379,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569428038-23741.png,https://tiper.com.ar/web/uploads/productos/1569428038-23741.png
41082,ROTULA DE SUSPENSION,97>…,INF IZQ DER,357 407 365A,- Ø 19mm,Catálogo Electrónico,1380,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1380,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569428250-23669.png,https://tiper.com.ar/web/uploads/productos/1569428250-23669.png
41019,PRECAP,00>…,HIDR (ZF),1J0422807,RLC 14X1.5 LT 343mm,Catálogo Electrónico,1381,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1381,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426447-13743.png,https://tiper.com.ar/web/uploads/productos/1569426447-13743.png
41072,PRECAP,06>…,AMBOS LADOS,1K0 423 810A,RLC 16x1.5 LT 330mm,Catálogo Electrónico,1382,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1382,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426472-80917.png,https://tiper.com.ar/web/uploads/productos/1569426472-80917.png
41160,BIELETA,06>…,DEL IZQ DER,6Q0 411 315A,R 10X1.5 EC 270mm,Catálogo Electrónico,1383,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1383,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426232-45862.png,https://tiper.com.ar/web/uploads/productos/1569426232-45862.png
41077,BIELETA,06>…,TRAS IZQ DER,6Q0 411 315A,R 10X1.5 EC 100mm,Catálogo Electrónico,1384,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1384,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426256-55821.png,https://tiper.com.ar/web/uploads/productos/1569426256-55821.png
41050,BIELETA,00>…,DEL IZQ DER,1J0411315,R 10X1.5 EC 105mm,Catálogo Electrónico,1385,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1385,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426279-45998.png,https://tiper.com.ar/web/uploads/productos/1569426279-45998.png
41085,EXTREMO DE DIRECCION,00>05,IZQ,6K0422 811,R 14X1.5 L 93mm,Catálogo Electrónico,1386,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1386,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426304-31615.png,https://tiper.com.ar/web/uploads/productos/1569426304-31615.png
41086,EXTREMO DE DIRECCION,00>05,DER,6K0422 812,R 14X1.5 L 93mm,Catálogo Electrónico,1387,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1387,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426351-14123.png,https://tiper.com.ar/web/uploads/productos/1569426351-14123.png
41140,EXTREMO DE DIRECCION,06>…,DER,1J0 422 812B,R 14X1.5 L 93mm,Catálogo Electrónico,1388,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1388,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426375-88612.png,https://tiper.com.ar/web/uploads/productos/1569426375-88612.png
41141,EXTREMO DE DIRECCION,06>…,IZQ,1J0 422 811B,R 14X1.5 L 93mm,Catálogo Electrónico,1389,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1389,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426423-15724.png,https://tiper.com.ar/web/uploads/productos/1569426423-15724.png
41098,ROTULA DE SUSPENSION,00>05,DER.,1 J0 407 365 D,- Ø 14.9mm,Catálogo Electrónico,1390,https://tiper.com.ar/web/product-info.php?brand=&model=&product=1390,https://tiper.com.ar/web/pics/Tiper-BannerWeb-Ingeniero.png | https://tiper.com.ar/web/pics/Tiper-BannerWeb-RacingParts.png | https://tiper.com.ar/web/pics/Tiper-PopupCovid19.png | https://tiper.com.ar/web/pics/banner-catalogo-2019.png | https://tiper.com.ar/web/pics/banner-mundotiper-2019.png | https://tiper.com.ar/web/pics/icon-bieleta.png | https://tiper.com.ar/web/pics/icon-extremo.png | https://tiper.com.ar/web/pics/icon-otros.png | https://tiper.com.ar/web/pics/icon-player.png | https://tiper.com.ar/web/pics/icon-precap.png | https://tiper.com.ar/web/pics/icon-rotula.png | https://tiper.com.ar/web/pics/tiper.png | https://tiper.com.ar/web/uploads/productos/1569426498-79028.png,https://tiper.com.ar/web/uploads/productos/1569426498-79028.png
